@relation 'fullCSV.arff_fullCSV.arff-weka.filters.unsupervised.attribute.Remove-V-R20,21,22_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S14.0-C4-Lfirst-last-V'

@attribute DayOfWeek numeric
@attribute TimeOfDay numeric
@attribute HourSinceStart numeric
@attribute DaySinceStart numeric
@attribute ScaledTime numeric
@attribute IP_Address string
@attribute IP_AsRank numeric
@attribute IP_AsScaledRank numeric
@attribute IP_AsAttackCount numeric
@attribute IP_AsRandomInt numeric
@attribute Port numeric
@attribute PortNormalised numeric
@attribute Uname string
@attribute UName_AsRank numeric
@attribute Uname_AsScaledRank numeric
@attribute UName_AsCount numeric
@attribute UName_AsRandomInt numeric
@attribute Country string
@attribute City string
@attribute Loc_X numeric
@attribute Loc_Y numeric
@attribute Loc_Z numeric
@attribute 0.743Loc_Y+0.643Loc_X-0.186Loc_Z numeric
@attribute 0.857Loc_Z+0.476Loc_X-0.198Loc_Y numeric
@attribute '-0.639Loc_Y+0.6  Loc_X-0.481Loc_Z' numeric

@data
2,17,1,0,0.001499,112.74.63.26,0.072637,0.914393,0.003908,0.079642,57714,0.879342,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,17,1,0,0.001522,59.45.175.32,0.016915,0.86682,0.055754,0.513688,35828,0.539829,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001536,59.45.175.32,0.016915,0.86682,0.055754,0.513688,12129,0.172192,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001537,59.45.175.32,0.016915,0.86682,0.055754,0.513688,12129,0.172192,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001561,59.45.175.32,0.016915,0.86682,0.055754,0.513688,10664,0.149466,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001573,116.31.116.38,0,0,1,0.780488,48633,0.73847,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001576,59.45.175.32,0.016915,0.86682,0.055754,0.513688,63900,0.975304,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001589,59.45.175.32,0.016915,0.86682,0.055754,0.513688,41374,0.625863,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001597,116.31.116.38,0,0,1,0.780488,18256,0.267239,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001618,116.31.116.38,0,0,1,0.780488,36116,0.544297,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.00164,116.31.116.38,0,0,1,0.780488,57506,0.876115,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001663,116.31.116.38,0,0,1,0.780488,38629,0.58328,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001679,221.194.44.195,0.021393,0.874487,0.043453,0.034345,57550,0.876798,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001681,221.194.44.195,0.021393,0.874487,0.043453,0.034345,60073,0.915936,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001684,221.194.44.195,0.021393,0.874487,0.043453,0.034345,36301,0.547167,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001685,116.31.116.38,0,0,1,0.780488,51595,0.784419,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001686,221.194.44.195,0.021393,0.874487,0.043453,0.034345,37045,0.558708,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001689,221.194.44.195,0.021393,0.874487,0.043453,0.034345,40039,0.605153,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001692,221.194.44.195,0.021393,0.874487,0.043453,0.034345,45318,0.687045,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001694,221.194.44.195,0.021393,0.874487,0.043453,0.034345,43373,0.656873,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001697,221.194.44.195,0.021393,0.874487,0.043453,0.034345,44020,0.66691,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001698,112.74.63.26,0.072637,0.914393,0.003908,0.079642,37764,0.569862,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,17,1,0,0.001699,221.194.44.195,0.021393,0.874487,0.043453,0.034345,51324,0.780215,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001702,221.194.44.195,0.021393,0.874487,0.043453,0.034345,54541,0.83012,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001704,221.194.44.195,0.021393,0.874487,0.043453,0.034345,60763,0.92664,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001705,121.18.238.109,0.0199,0.872126,0.047017,0.281732,60857,0.928098,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001708,121.18.238.109,0.0199,0.872126,0.047017,0.281732,34132,0.513519,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.00171,121.18.238.109,0.0199,0.872126,0.047017,0.281732,36998,0.557979,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001712,121.18.238.109,0.0199,0.872126,0.047017,0.281732,41664,0.630362,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001714,121.18.238.109,0.0199,0.872126,0.047017,0.281732,43335,0.656283,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001717,121.18.238.109,0.0199,0.872126,0.047017,0.281732,50186,0.762561,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001719,121.18.238.109,0.0199,0.872126,0.047017,0.281732,53264,0.81031,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001721,121.18.238.109,0.0199,0.872126,0.047017,0.281732,54661,0.831981,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,1,0,0.001776,59.45.175.32,0.016915,0.86682,0.055754,0.513688,32474,0.487799,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001798,112.74.63.26,0.072637,0.914393,0.003908,0.079642,52696,0.801499,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,17,1,0,0.001801,59.45.175.32,0.016915,0.86682,0.055754,0.513688,60501,0.922576,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001814,59.45.175.32,0.016915,0.86682,0.055754,0.513688,60399,0.920993,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001815,59.45.175.32,0.016915,0.86682,0.055754,0.513688,60399,0.920993,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001844,59.45.175.32,0.016915,0.86682,0.055754,0.513688,30541,0.457813,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001845,59.45.175.32,0.016915,0.86682,0.055754,0.513688,30541,0.457813,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001897,112.74.63.26,0.072637,0.914393,0.003908,0.079642,50554,0.76827,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,17,1,0,0.001913,116.31.116.38,0,0,1,0.780488,43510,0.658998,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001933,116.31.116.38,0,0,1,0.780488,42726,0.646836,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001957,116.31.116.38,0,0,1,0.780488,10405,0.145448,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.001958,59.45.175.67,0.004975,0.826869,0.111507,0.735689,50875,0.77325,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001962,59.45.175.67,0.004975,0.826869,0.111507,0.735689,38750,0.585157,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001967,59.45.175.67,0.004975,0.826869,0.111507,0.735689,54628,0.831469,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001971,59.45.175.67,0.004975,0.826869,0.111507,0.735689,33478,0.503374,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001974,59.45.175.67,0.004975,0.826869,0.111507,0.735689,43337,0.656314,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.001977,59.45.175.67,0.004975,0.826869,0.111507,0.735689,58803,0.896235,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.00198,116.31.116.38,0,0,1,0.780488,38457,0.580612,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.002002,116.31.116.38,0,0,1,0.780488,64625,0.98655,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.002024,116.31.116.38,0,0,1,0.780488,23370,0.346571,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,1,0,0.002052,59.45.175.32,0.016915,0.86682,0.055754,0.513688,29556,0.442533,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.002066,59.45.175.32,0.016915,0.86682,0.055754,0.513688,33508,0.503839,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.00208,59.45.175.32,0.016915,0.86682,0.055754,0.513688,24299,0.360982,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.002097,112.74.63.26,0.072637,0.914393,0.003908,0.079642,60304,0.91952,ubuntu,0.003951,0.819385,0.003765,0.399704,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,17,1,0,0.002106,59.45.175.32,0.016915,0.86682,0.055754,0.513688,52284,0.795107,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.002119,59.45.175.32,0.016915,0.86682,0.055754,0.513688,64970,0.991902,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,1,0,0.002132,59.45.175.32,0.016915,0.86682,0.055754,0.513688,19059,0.279695,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,17,2,0,0.002225,116.31.116.38,0,0,1,0.780488,35707,0.537952,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,2,0,0.002248,116.31.116.38,0,0,1,0.780488,51743,0.786715,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,2,0,0.002268,221.194.47.224,0.028358,0.883688,0.034487,0.308611,53609,0.815662,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,2,0,0.00227,221.194.47.224,0.028358,0.883688,0.034487,0.308611,54410,0.828087,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,2,0,0.002271,116.31.116.38,0,0,1,0.780488,13712,0.196749,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,17,2,0,0.002273,221.194.47.224,0.028358,0.883688,0.034487,0.308611,52904,0.804725,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,2,0,0.002275,221.194.47.224,0.028358,0.883688,0.034487,0.308611,56152,0.855111,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,17,2,0,0.002278,221.194.47.224,0.028358,0.883688,0.034487,0.308611,59120,0.901153,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,18,2,0,0.00228,221.194.47.224,0.028358,0.883688,0.034487,0.308611,43800,0.663497,root,0,0,1,0.093379,China,Hebei,0.666002,0.260896,0.905175,0.383339,0.969866,0.615132
2,18,2,0,0.002294,116.31.116.38,0,0,1,0.780488,36184,0.545352,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002296,112.74.63.26,0.072637,0.914393,0.003908,0.079642,44098,0.66812,bb,0.805432,0.992938,0,0.301383,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.002315,116.31.116.38,0,0,1,0.780488,50010,0.759831,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002324,59.45.175.32,0.016915,0.86682,0.055754,0.513688,63838,0.974342,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002336,59.45.175.32,0.016915,0.86682,0.055754,0.513688,22579,0.3343,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002337,116.31.116.38,0,0,1,0.780488,12041,0.170827,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002346,59.45.175.32,0.016915,0.86682,0.055754,0.513688,19488,0.28635,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002359,59.45.175.32,0.016915,0.86682,0.055754,0.513688,25630,0.38163,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002389,59.45.175.32,0.016915,0.86682,0.055754,0.513688,40971,0.619611,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.00239,59.45.175.32,0.016915,0.86682,0.055754,0.513688,40971,0.619611,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002396,112.74.63.26,0.072637,0.914393,0.003908,0.079642,38372,0.579294,cc,0.352099,0.965931,0.000037,0.908597,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.002457,110.72.25.174,0.779602,0.991872,0,0.652563,59165,0.901851,root,0,0,1,0.093379,China,None,0.829356,0.273358,0.799257,0.518483,0.985699,0.755085
2,18,2,0,0.002543,116.31.116.38,0,0,1,0.780488,46804,0.710097,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002565,116.31.116.38,0,0,1,0.780488,19223,0.282239,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002587,116.31.116.38,0,0,1,0.780488,35815,0.539627,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.0026,59.45.175.32,0.016915,0.86682,0.055754,0.513688,33579,0.504941,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.00261,116.31.116.38,0,0,1,0.780488,18530,0.271489,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002613,59.45.175.32,0.016915,0.86682,0.055754,0.513688,45337,0.68734,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002625,59.45.175.32,0.016915,0.86682,0.055754,0.513688,27941,0.41748,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002633,116.31.116.38,0,0,1,0.780488,28490,0.425996,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002641,59.45.175.32,0.016915,0.86682,0.055754,0.513688,38774,0.58553,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002652,59.45.175.32,0.016915,0.86682,0.055754,0.513688,32023,0.480803,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002655,116.31.116.38,0,0,1,0.780488,15905,0.230768,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002666,59.45.175.32,0.016915,0.86682,0.055754,0.513688,16760,0.244031,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002694,112.74.63.26,0.072637,0.914393,0.003908,0.079642,56274,0.857003,33,0.945679,0.998177,0,0.017292,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.002793,112.74.63.26,0.072637,0.914393,0.003908,0.079642,51326,0.780246,s1,0.970864,0.999035,0,0.737648,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.002795,218.83.155.86,0.049751,0.902039,0.009541,0.3778,36003,0.542544,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.002796,218.83.155.86,0.049751,0.902039,0.009541,0.3778,37229,0.561562,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.002798,218.83.155.86,0.049751,0.902039,0.009541,0.3778,38452,0.580535,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.002799,218.83.155.86,0.049751,0.902039,0.009541,0.3778,39656,0.599212,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.0028,218.83.155.86,0.049751,0.902039,0.009541,0.3778,40659,0.614771,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.002802,218.83.155.86,0.049751,0.902039,0.009541,0.3778,41753,0.631742,root,0,0,1,0.093379,China,Shanghai,0.297851,0.920214,0.320173,0.689216,0.140041,0.159619
2,18,2,0,0.002847,116.31.116.38,0,0,1,0.780488,19196,0.281821,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002873,116.31.116.38,0,0,1,0.780488,42322,0.640569,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002877,59.45.175.32,0.016915,0.86682,0.055754,0.513688,43596,0.660332,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002889,59.45.175.32,0.016915,0.86682,0.055754,0.513688,46067,0.698664,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002894,112.74.63.26,0.072637,0.914393,0.003908,0.079642,52434,0.797434,1q,0.602469,0.983462,0,0.949605,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.002895,116.31.116.38,0,0,1,0.780488,45936,0.696632,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002901,59.45.175.32,0.016915,0.86682,0.055754,0.513688,63614,0.970867,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002917,59.45.175.32,0.016915,0.86682,0.055754,0.513688,59093,0.900734,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002928,59.45.175.32,0.016915,0.86682,0.055754,0.513688,41181,0.622869,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002942,59.45.175.32,0.016915,0.86682,0.055754,0.513688,58753,0.895459,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.002942,116.31.116.38,0,0,1,0.780488,46959,0.712502,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.002968,116.31.116.38,0,0,1,0.780488,43890,0.664893,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.00299,116.31.116.38,0,0,1,0.780488,32460,0.487582,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.003129,59.45.175.32,0.016915,0.86682,0.055754,0.513688,29342,0.439213,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003141,59.45.175.32,0.016915,0.86682,0.055754,0.513688,21150,0.312133,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003157,59.45.175.32,0.016915,0.86682,0.055754,0.513688,61930,0.944743,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003166,59.45.175.32,0.016915,0.86682,0.055754,0.513688,16761,0.244047,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003183,59.45.175.32,0.016915,0.86682,0.055754,0.513688,20682,0.304873,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003184,59.45.175.32,0.016915,0.86682,0.055754,0.513688,20682,0.304873,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,2,0,0.003194,112.74.63.26,0.072637,0.914393,0.003908,0.079642,34604,0.520841,rubystar,0.867654,0.995367,0,0.214921,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,18,2,0,0.003198,116.31.116.38,0,0,1,0.780488,57862,0.881638,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.00322,116.31.116.38,0,0,1,0.780488,22601,0.334642,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.003242,116.31.116.38,0,0,1,0.780488,28891,0.432217,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.003254,112.80.230.69,0.424876,0.972056,0.000345,0.951717,62099,0.947365,1,0.064198,0.910383,0.00028,0.831522,China,Nanjing,0.829356,0.273358,0.799257,0.518483,0.985699,0.755085
2,18,2,0,0.003265,116.31.116.38,0,0,1,0.780488,55927,0.85162,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.003277,175.42.211.206,0.574627,0.981913,0,0.761075,54860,0.835068,root,0,0,1,0.093379,China,Longyan,0.145916,0.147207,0.487316,0.003227,0.355656,0.49776
2,18,2,0,0.003286,116.31.116.38,0,0,1,0.780488,16962,0.247165,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,2,0,0.003309,116.31.116.38,0,0,1,0.780488,38762,0.585344,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
2,18,3,0,0.003342,112.80.230.69,0.424876,0.972056,0.000345,0.951717,50174,0.762375,1,0.064198,0.910383,0.00028,0.831522,China,Nanjing,0.829356,0.273358,0.799257,0.518483,0.985699,0.755085
2,18,3,0,0.003378,59.45.175.32,0.016915,0.86682,0.055754,0.513688,21256,0.313777,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,18,3,0,0.003378,59.45.175.32,0.016915,0.86682,0.055754,0.513688,21256,0.313777,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,19,3,0,0.003389,59.45.175.32,0.016915,0.86682,0.055754,0.513688,36243,0.546267,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
2,19,3,0,0.003394,112.74.63.26,0.072637,0.914393,0.003908,0.079642,50266,0.763802,blackdude,0.918519,0.997226,0,0.397727,China,Hangzhou,0.654408,0.653018,0.051239,0.776394,0.214195,0.670021
2,19,3,0,0.003404,59.45.175.32,0.016915,0.86682,0.055754,0.513688,61369,0.936041,root,0,0,1,0.093379,China,Shenyang,0.678368,0.729773,0.094683,0.842324,0.244435,0.620072
